,tuple_coords,Melanargia galathea,Pieris napi,Aphantopus hyperantus,Aglais io,Polyommatus icarus,Vanessa atalanta,Lycaena phlaeas,Pararge aegeria,Gonepteryx rhamni,Thymelicus lineola,Pieris rapae,Coenonympha pamphilus,Aricia agestis,Polygonia c-album,Maniola jurtina,Aglais urticae,Vanessa cardui,Thymelicus sylvestris,Pyronia tithonus,Pieris brassicae,Lysandra coridon,Celastrina argiolus,Speyeria aglaja,Ochlodes venata,Plebejus argus,Lasiommata megera,Anthocharis cardamines,Argynnis paphia,Callophrys rubi,Ladoga camilla,Leptidea sinapis,Boloria selene,Satyrium w-album,Erynnis tages,Mellicta athalia,Pyrgus malvae,Euphydryas aurinia,Lysandra bellargus,Quercusia quercus,Colias croceus,Hesperia comma,Cupido minimus,Hipparchia semele,Clossiana euphrosyne,Thymelicus acteon,Hamearis lucina,Aricia artaxerxes,Papilio machaon,Fabriciana adippe,Fixsenia pruni,Thecla betulae,Erebia aethiops,Apatura iris,Coenonympha tullia,Tyria jacobaeae,Euclidia glyphica,Odezia atrata,Melitaea cinxia,Carterocephalus palaemon,Nymphalis polychloros,Nymphalis antiopa,Erebia epiphron,n_visits,name_loc
932,"(-1.073789, 51.420852)",0.20930232558139536,0.5348837209302325,0.3488372093023256,0.27906976744186046,0.27906976744186046,0.2558139534883721,0.09302325581395349,0.6744186046511628,0.32558139534883723,0.046511627906976744,0.4883720930232558,0.046511627906976744,0.13953488372093023,0.32558139534883723,0.46511627906976744,0.023255813953488372,0.06976744186046512,0.0,0.32558139534883723,0.4418604651162791,0.0,0.16279069767441862,0.0,0.18604651162790697,0.0,0.0,0.23255813953488372,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,UKBMS_loc-0652
933,"(-1.071444, 52.940263)",0.0,0.2727272727272727,0.3181818181818182,0.45454545454545453,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.9090909090909091,0.2727272727272727,0.0,0.7727272727272727,0.0,0.13636363636363635,0.2727272727272727,0.4090909090909091,0.36363636363636365,0.4090909090909091,0.2727272727272727,0.3181818181818182,0.45454545454545453,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,UKBMS_loc-1648
934,"(-1.070846, 50.854315)",0.23529411764705882,0.13725490196078433,0.058823529411764705,0.2549019607843137,0.5490196078431373,0.23529411764705882,0.0784313725490196,0.5098039215686274,0.5294117647058824,0.0392156862745098,0.6470588235294118,0.0196078431372549,0.13725490196078433,0.09803921568627451,0.6274509803921569,0.0392156862745098,0.1568627450980392,0.058823529411764705,0.23529411764705882,0.49019607843137253,0.3137254901960784,0.35294117647058826,0.0196078431372549,0.0784313725490196,0.0,0.0,0.11764705882352941,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,UKBMS_loc-0825
935,"(-1.069769, 51.618638)",0.18518518518518517,0.6481481481481481,0.2777777777777778,0.3148148148148148,0.4074074074074074,0.48148148148148145,0.14814814814814814,0.6851851851851852,0.4074074074074074,0.05555555555555555,0.5555555555555556,0.09259259259259259,0.24074074074074073,0.5,0.46296296296296297,0.4444444444444444,0.16666666666666666,0.12962962962962962,0.2037037037037037,0.7037037037037037,0.0,0.3333333333333333,0.0,0.09259259259259259,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,UKBMS_loc-0303
936,"(-1.065517, 51.825406)",0.23529411764705882,0.29411764705882354,0.29411764705882354,0.23529411764705882,0.43137254901960786,0.35294117647058826,0.29411764705882354,0.6862745098039216,0.19607843137254902,0.0,0.7254901960784313,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.45098039215686275,0.3333333333333333,0.1568627450980392,0.0,0.29411764705882354,0.4117647058823529,0.0,0.17647058823529413,0.0,0.13725490196078433,0.0,0.0,0.23529411764705882,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,UKBMS_loc-0375
937,"(-1.056175, 52.958122)",0.0,0.7391304347826086,0.34782608695652173,0.32608695652173914,0.5869565217391305,0.45652173913043476,0.1956521739130435,0.7608695652173914,0.17391304347826086,0.08695652173913043,0.7608695652173914,0.0,0.34782608695652173,0.41304347826086957,0.41304347826086957,0.5434782608695652,0.2391304347826087,0.2826086956521739,0.30434782608695654,0.5869565217391305,0.0,0.13043478260869565,0.0,0.21739130434782608,0.0,0.0,0.1956521739130435,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,UKBMS_loc-0810
938,"(-1.051479, 53.847987)",0.04,0.76,0.24,0.68,0.4,0.44,0.48,0.72,0.32,0.0,0.64,0.0,0.08,0.2,0.36,0.48,0.48,0.24,0.24,0.32,0.0,0.04,0.0,0.2,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,UKBMS_loc-1533
939,"(-1.049462, 53.263706)",0.0,0.0,0.25,0.2916666666666667,0.041666666666666664,0.0,0.3333333333333333,0.7083333333333334,0.08333333333333333,0.0,0.375,0.6666666666666666,0.0,0.08333333333333333,0.375,0.0,0.0,0.125,0.2916666666666667,0.3333333333333333,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,UKBMS_loc-1547
940,"(-1.048387, 51.258793)",0.20408163265306123,0.08163265306122448,0.20408163265306123,0.3673469387755102,0.4897959183673469,0.3673469387755102,0.5306122448979592,0.5102040816326531,0.5918367346938775,0.0,0.673469387755102,0.0,0.2653061224489796,0.32653061224489793,0.4897959183673469,0.1836734693877551,0.14285714285714285,0.061224489795918366,0.2653061224489796,0.6938775510204082,0.0,0.40816326530612246,0.0,0.2857142857142857,0.0,0.0,0.2653061224489796,0.16326530612244897,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.1836734693877551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,UKBMS_loc-0371
941,"(-1.045299, 52.094975)",0.0425531914893617,0.6382978723404256,0.2765957446808511,0.2127659574468085,0.3404255319148936,0.2127659574468085,0.02127659574468085,0.8936170212765957,0.3829787234042553,0.0425531914893617,0.3829787234042553,0.0,0.0425531914893617,0.425531914893617,0.3191489361702128,0.10638297872340426,0.1702127659574468,0.23404255319148937,0.2127659574468085,0.5531914893617021,0.0,0.0425531914893617,0.0,0.3404255319148936,0.0,0.0,0.2978723404255319,0.3404255319148936,0.0,0.2127659574468085,0.3829787234042553,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,UKBMS_loc-0751
942,"(-1.042878, 52.886099)",0.0,0.5227272727272727,0.2727272727272727,0.4318181818181818,0.18181818181818182,0.2727272727272727,0.022727272727272728,0.6136363636363636,0.45454545454545453,0.022727272727272728,0.6818181818181818,0.0,0.022727272727272728,0.38636363636363635,0.3409090909090909,0.45454545454545453,0.20454545454545456,0.1590909090909091,0.22727272727272727,0.38636363636363635,0.0,0.022727272727272728,0.0,0.06818181818181818,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,UKBMS_loc-1237
943,"(-1.038544, 53.749012)",0.0,0.3958333333333333,0.2708333333333333,0.375,0.4166666666666667,0.3541666666666667,0.20833333333333334,0.8541666666666666,0.22916666666666666,0.0,0.7291666666666666,0.6458333333333334,0.125,0.4583333333333333,0.4791666666666667,0.3333333333333333,0.1875,0.0,0.25,0.625,0.0,0.14583333333333334,0.0,0.020833333333333332,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,UKBMS_loc-0935
944,"(-1.034988, 52.571388)",0.16666666666666666,0.5714285714285714,0.2619047619047619,0.38095238095238093,0.5,0.3333333333333333,0.21428571428571427,0.6904761904761905,0.38095238095238093,0.047619047619047616,0.6190476190476191,0.0,0.21428571428571427,0.3333333333333333,0.2857142857142857,0.7380952380952381,0.16666666666666666,0.047619047619047616,0.2857142857142857,0.47619047619047616,0.0,0.09523809523809523,0.0,0.35714285714285715,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,UKBMS_loc-0869
945,"(-1.028607, 50.835986)",0.14285714285714285,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.5,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.07142857142857142,0.0,0.9285714285714286,0.6428571428571429,0.0,0.07142857142857142,0.5,0.0,0.07142857142857142,0.21428571428571427,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,UKBMS_loc-0434
946,"(-1.026811, 52.939906)",0.0,0.6122448979591837,0.30612244897959184,0.3877551020408163,0.40816326530612246,0.2653061224489796,0.32653061224489793,0.6122448979591837,0.1836734693877551,0.02040816326530612,0.6938775510204082,0.4489795918367347,0.2653061224489796,0.3469387755102041,0.42857142857142855,0.6326530612244898,0.22448979591836735,0.1836734693877551,0.2857142857142857,0.5306122448979592,0.0,0.10204081632653061,0.0,0.2857142857142857,0.0,0.0,0.24489795918367346,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,UKBMS_loc-0584
947,"(-1.026444, 51.618286)",0.21875,0.4375,0.25,0.15625,0.5625,0.1875,0.34375,0.75,0.75,0.03125,0.71875,0.78125,0.4375,0.03125,0.65625,0.15625,0.15625,0.09375,0.28125,0.625,0.1875,0.28125,0.09375,0.09375,0.0,0.0,0.125,0.03125,0.1875,0.0,0.0,0.0,0.0,0.21875,0.0,0.09375,0.0,0.0,0.0,0.0,0.1875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,UKBMS_loc-0170
948,"(-1.023427, 52.427449)",0.0,0.8163265306122449,0.30612244897959184,0.46938775510204084,0.32653061224489793,0.5714285714285714,0.4897959183673469,0.8979591836734694,0.4489795918367347,0.16326530612244897,0.8163265306122449,0.0,0.0,0.5102040816326531,0.30612244897959184,0.5714285714285714,0.2653061224489796,0.1836734693877551,0.24489795918367346,0.6938775510204082,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.3673469387755102,0.08163265306122448,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,UKBMS_loc-0629
949,"(-1.0218, 51.834042)",0.21153846153846154,0.6538461538461539,0.3269230769230769,0.38461538461538464,0.6346153846153846,0.3076923076923077,0.46153846153846156,0.8846153846153846,0.34615384615384615,0.038461538461538464,0.5,0.6538461538461539,0.11538461538461539,0.6153846153846154,0.4807692307692308,0.15384615384615385,0.1346153846153846,0.19230769230769232,0.23076923076923078,0.5961538461538461,0.0,0.15384615384615385,0.019230769230769232,0.36538461538461536,0.0,0.0,0.28846153846153844,0.3076923076923077,0.0,0.1346153846153846,0.0,0.0,0.057692307692307696,0.1346153846153846,0.0,0.038461538461538464,0.0,0.0,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,UKBMS_loc-0184
950,"(-1.01251, 50.925778)",0.23529411764705882,0.058823529411764705,0.1568627450980392,0.19607843137254902,0.6470588235294118,0.2549019607843137,0.1568627450980392,0.7647058823529411,0.5098039215686274,0.0196078431372549,0.6274509803921569,0.058823529411764705,0.0196078431372549,0.29411764705882354,0.49019607843137253,0.1568627450980392,0.11764705882352941,0.13725490196078433,0.27450980392156865,0.6078431372549019,0.0,0.13725490196078433,0.0,0.0784313725490196,0.0,0.0,0.27450980392156865,0.13725490196078433,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,UKBMS_loc-0243
951,"(-1.005308, 51.923816)",0.2608695652173913,0.5,0.34782608695652173,0.21739130434782608,0.6086956521739131,0.41304347826086957,0.15217391304347827,0.9565217391304348,0.45652173913043476,0.0,0.6304347826086957,0.45652173913043476,0.17391304347826086,0.391304347826087,0.45652173913043476,0.15217391304347827,0.15217391304347827,0.06521739130434782,0.34782608695652173,0.391304347826087,0.0,0.08695652173913043,0.10869565217391304,0.30434782608695654,0.0,0.0,0.15217391304347827,0.2826086956521739,0.17391304347826086,0.021739130434782608,0.0,0.0,0.0,0.1956521739130435,0.0,0.1956521739130435,0.0,0.0,0.06521739130434782,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,UKBMS_loc-0394
952,"(-0.99867, 50.907675)",0.125,0.05,0.15,0.25,0.3375,0.1125,0.0125,0.7125,0.4625,0.0125,0.4625,0.225,0.0125,0.1625,0.4875,0.025,0.0375,0.075,0.2125,0.5125,0.0,0.1125,0.0,0.0625,0.0,0.0,0.1,0.1875,0.0,0.0375,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,UKBMS_loc-0174
953,"(-0.990984, 53.200301)",0.0,0.0,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.35714285714285715,0.42857142857142855,0.5714285714285714,0.5,0.21428571428571427,0.14285714285714285,0.5,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.2857142857142857,0.5,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,UKBMS_loc-1180
954,"(-0.989153, 51.995607)",0.12244897959183673,0.1836734693877551,0.2857142857142857,0.061224489795918366,0.04081632653061224,0.14285714285714285,0.04081632653061224,0.7959183673469388,0.24489795918367346,0.0,0.6938775510204082,0.0,0.0,0.3469387755102041,0.2857142857142857,0.08163265306122448,0.0,0.08163265306122448,0.2653061224489796,0.5306122448979592,0.0,0.30612244897959184,0.0,0.08163265306122448,0.0,0.0,0.22448979591836735,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,UKBMS_loc-1682
955,"(-0.987117, 51.438119)",0.04,0.62,0.18,0.44,0.42,0.34,0.02,0.82,0.46,0.04,0.48,0.0,0.1,0.42,0.4,0.16,0.04,0.06,0.24,0.34,0.0,0.18,0.0,0.14,0.0,0.0,0.3,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,UKBMS_loc-0911
956,"(-0.986124, 54.036204)",0.13043478260869565,0.4782608695652174,0.2391304347826087,0.3695652173913043,0.2608695652173913,0.10869565217391304,0.3695652173913043,0.5869565217391305,0.10869565217391304,0.0,0.2391304347826087,0.5434782608695652,0.043478260869565216,0.043478260869565216,0.3695652173913043,0.13043478260869565,0.1956521739130435,0.21739130434782608,0.2826086956521739,0.17391304347826086,0.0,0.0,0.0,0.2826086956521739,0.0,0.021739130434782608,0.21739130434782608,0.0,0.15217391304347827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,UKBMS_loc-1338
957,"(-0.985036, 50.880579)",0.18421052631578946,0.07894736842105263,0.21052631578947367,0.10526315789473684,0.42105263157894735,0.21052631578947367,0.10526315789473684,0.7368421052631579,0.3157894736842105,0.0,0.5789473684210527,0.18421052631578946,0.02631578947368421,0.10526315789473684,0.5789473684210527,0.0,0.02631578947368421,0.21052631578947367,0.3157894736842105,0.3157894736842105,0.0,0.10526315789473684,0.0,0.13157894736842105,0.0,0.0,0.10526315789473684,0.23684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,UKBMS_loc-1681
958,"(-0.98347, 50.952507)",0.16666666666666666,0.1388888888888889,0.1388888888888889,0.25,0.5277777777777778,0.2777777777777778,0.05555555555555555,0.6388888888888888,0.5555555555555556,0.0,0.6944444444444444,0.16666666666666666,0.0,0.2777777777777778,0.4722222222222222,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.7222222222222222,0.027777777777777776,0.19444444444444445,0.0,0.027777777777777776,0.0,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,UKBMS_loc-0512
959,"(-0.977047, 51.887609)",0.24444444444444444,0.8222222222222222,0.24444444444444444,0.2222222222222222,0.6222222222222222,0.2,0.4666666666666667,0.7333333333333333,0.4444444444444444,0.17777777777777778,0.5555555555555556,0.7555555555555555,0.37777777777777777,0.4222222222222222,0.4444444444444444,0.24444444444444444,0.1111111111111111,0.2222222222222222,0.3111111111111111,0.5777777777777777,0.0,0.022222222222222223,0.022222222222222223,0.37777777777777777,0.0,0.0,0.3333333333333333,0.3111111111111111,0.022222222222222223,0.24444444444444444,0.0,0.0,0.0,0.044444444444444446,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.08888888888888889,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,UKBMS_loc-0092
960,"(-0.975946, 51.29415)",0.21428571428571427,0.42857142857142855,0.3333333333333333,0.2619047619047619,0.23809523809523808,0.19047619047619047,0.09523809523809523,0.8571428571428571,0.19047619047619047,0.0,0.42857142857142855,0.023809523809523808,0.0,0.2857142857142857,0.5238095238095238,0.0,0.11904761904761904,0.11904761904761904,0.2857142857142857,0.35714285714285715,0.0,0.11904761904761904,0.0,0.21428571428571427,0.0,0.0,0.2857142857142857,0.40476190476190477,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,UKBMS_loc-1093
961,"(-0.975159, 53.236123)",0.0,0.18518518518518517,0.18518518518518517,0.3333333333333333,0.0,0.48148148148148145,0.037037037037037035,0.25925925925925924,0.037037037037037035,0.0,0.6296296296296297,0.0,0.0,0.2222222222222222,0.3333333333333333,0.8518518518518519,0.37037037037037035,0.14814814814814814,0.14814814814814814,0.5185185185185185,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,UKBMS_loc-1713
962,"(-0.972789, 54.57535)",0.0,0.18181818181818182,0.3181818181818182,0.36363636363636365,0.25,0.09090909090909091,0.29545454545454547,0.4318181818181818,0.06818181818181818,0.0,0.7727272727272727,0.022727272727272728,0.0,0.25,0.36363636363636365,0.20454545454545456,0.22727272727272727,0.09090909090909091,0.0,0.5454545454545454,0.0,0.20454545454545456,0.0,0.022727272727272728,0.0,0.0,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,UKBMS_loc-1544
963,"(-0.970824, 50.880455)",0.0,0.09523809523809523,0.16666666666666666,0.14285714285714285,0.07142857142857142,0.30952380952380953,0.0,0.8571428571428571,0.38095238095238093,0.0,0.5476190476190477,0.07142857142857142,0.0,0.16666666666666666,0.47619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.23809523809523808,0.21428571428571427,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.19047619047619047,0.2857142857142857,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,UKBMS_loc-1114
964,"(-0.96929, 51.590824)",0.3157894736842105,0.21052631578947367,0.3684210526315789,0.2631578947368421,0.6842105263157895,0.13157894736842105,0.34210526315789475,0.3684210526315789,0.5526315789473685,0.02631578947368421,0.47368421052631576,0.7894736842105263,0.34210526315789475,0.07894736842105263,0.631578947368421,0.05263157894736842,0.02631578947368421,0.10526315789473684,0.39473684210526316,0.34210526315789475,0.0,0.05263157894736842,0.07894736842105263,0.3157894736842105,0.0,0.0,0.10526315789473684,0.4473684210526316,0.10526315789473684,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,UKBMS_loc-0301
965,"(-0.968583, 52.885477)",0.0,0.0625,0.25,0.1875,0.0,0.125,0.0,0.14583333333333334,0.16666666666666666,0.020833333333333332,0.625,0.0,0.041666666666666664,0.10416666666666667,0.20833333333333334,0.5625,0.08333333333333333,0.10416666666666667,0.16666666666666666,0.4166666666666667,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,UKBMS_loc-1746
966,"(-0.962012, 51.276043)",0.2857142857142857,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.03571428571428571,0.07142857142857142,0.6428571428571429,0.6785714285714286,0.0,0.39285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.4642857142857143,0.0,0.0,0.35714285714285715,0.32142857142857145,0.32142857142857145,0.0,0.10714285714285714,0.0,0.21428571428571427,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,UKBMS_loc-0244
